anio,tasa_descuento,edad,sexo,coeficiente,fuente
2017,5.73,66,Mujer,9.3536583927524,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,67,Hombre,7.8740703475935,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,67,Mujer,9.0533139176446,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,68,Hombre,7.5819802391448,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,68,Mujer,8.7510160322263,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,69,Hombre,7.2907867482505,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,69,Mujer,8.4473927854691,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,70,Hombre,7.0011518068380,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,70,Mujer,8.1431019187153,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,71,Hombre,6.7137606612375,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,71,Mujer,7.8388110069652,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,72,Hombre,6.4292685766061,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,72,Mujer,7.5352406067719,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,73,Hombre,6.1483815040028,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,73,Mujer,7.2330749294323,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,74,Hombre,5.8717209989840,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,74,Mujer,6.9330560892993,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,75,Hombre,5.5999349361970,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,75,Mujer,6.6359029590861,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,76,Hombre,5.3336474174278,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,76,Mujer,6.3423256031962,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,77,Hombre,5.0734476632336,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,77,Mujer,6.0530391559427,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,78,Hombre,4.8198533228217,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
